customer_no,timestamp,customer_no,location,before
we576,2019-09-04 12:38:00,we576,checkout,drinks
we577,2019-09-04 12:26:00,we577,fruit,entrance
we577,2019-09-04 12:27:00,we577,drinks,fruit
we577,2019-09-04 12:28:00,we577,checkout,drinks
we578,2019-09-04 12:26:00,we578,fruit,entrance
we578,2019-09-04 12:27:00,we578,drinks,fruit
we578,2019-09-04 12:28:00,we578,checkout,drinks
we579,2019-09-04 12:26:00,we579,fruit,entrance
we579,2019-09-04 12:27:00,we579,checkout,fruit
we58,2019-09-04 07:31:00,we58,fruit,entrance
we58,2019-09-04 07:32:00,we58,dairy,fruit
we58,2019-09-04 07:33:00,we58,dairy,dairy
we58,2019-09-04 07:34:00,we58,fruit,dairy
we58,2019-09-04 07:35:00,we58,spices,fruit
we58,2019-09-04 07:36:00,we58,spices,spices
we58,2019-09-04 07:37:00,we58,spices,spices
we58,2019-09-04 07:38:00,we58,spices,spices
we58,2019-09-04 07:39:00,we58,spices,spices
we58,2019-09-04 07:40:00,we58,drinks,spices
we58,2019-09-04 07:41:00,we58,drinks,drinks
we58,2019-09-04 07:42:00,we58,drinks,drinks
we58,2019-09-04 07:43:00,we58,drinks,drinks
we58,2019-09-04 07:44:00,we58,drinks,drinks
we58,2019-09-04 07:45:00,we58,drinks,drinks
we58,2019-09-04 07:46:00,we58,drinks,drinks
we58,2019-09-04 07:47:00,we58,drinks,drinks
we58,2019-09-04 07:48:00,we58,drinks,drinks
we58,2019-09-04 07:49:00,we58,fruit,drinks
we58,2019-09-04 07:50:00,we58,fruit,fruit
we58,2019-09-04 07:51:00,we58,checkout,fruit
we580,2019-09-04 12:26:00,we580,fruit,entrance
we580,2019-09-04 12:27:00,we580,fruit,fruit
we580,2019-09-04 12:28:00,we580,fruit,fruit
we580,2019-09-04 12:29:00,we580,checkout,fruit
we581,2019-09-04 12:26:00,we581,fruit,entrance
we581,2019-09-04 12:27:00,we581,fruit,fruit
we581,2019-09-04 12:28:00,we581,checkout,fruit
we582,2019-09-04 12:27:00,we582,dairy,entrance
we582,2019-09-04 12:28:00,we582,dairy,dairy
we582,2019-09-04 12:29:00,we582,dairy,dairy
we582,2019-09-04 12:30:00,we582,dairy,dairy
we582,2019-09-04 12:31:00,we582,fruit,dairy
we582,2019-09-04 12:32:00,we582,fruit,fruit
we582,2019-09-04 12:33:00,we582,fruit,fruit
we582,2019-09-04 12:34:00,we582,drinks,fruit
we582,2019-09-04 12:35:00,we582,drinks,drinks
we582,2019-09-04 12:36:00,we582,checkout,drinks
we583,2019-09-04 12:27:00,we583,dairy,entrance
we583,2019-09-04 12:28:00,we583,dairy,dairy
we583,2019-09-04 12:29:00,we583,checkout,dairy
we584,2019-09-04 12:27:00,we584,fruit,entrance
we584,2019-09-04 12:28:00,we584,checkout,fruit
we585,2019-09-04 12:30:00,we585,dairy,entrance
we585,2019-09-04 12:31:00,we585,checkout,dairy
we586,2019-09-04 12:30:00,we586,dairy,entrance
we586,2019-09-04 12:31:00,we586,checkout,dairy
we587,2019-09-04 12:30:00,we587,fruit,entrance
we587,2019-09-04 12:31:00,we587,fruit,fruit
we587,2019-09-04 12:32:00,we587,fruit,fruit
we587,2019-09-04 12:33:00,we587,checkout,fruit
we588,2019-09-04 12:30:00,we588,spices,entrance
we588,2019-09-04 12:31:00,we588,drinks,spices
we588,2019-09-04 12:32:00,we588,drinks,drinks
we588,2019-09-04 12:33:00,we588,drinks,drinks
we588,2019-09-04 12:34:00,we588,drinks,drinks
we588,2019-09-04 12:35:00,we588,drinks,drinks
we588,2019-09-04 12:36:00,we588,drinks,drinks
we588,2019-09-04 12:37:00,we588,spices,drinks
we588,2019-09-04 12:38:00,we588,spices,spices
we588,2019-09-04 12:39:00,we588,dairy,spices
we588,2019-09-04 12:40:00,we588,dairy,dairy
we588,2019-09-04 12:41:00,we588,checkout,dairy
we589,2019-09-04 12:30:00,we589,dairy,entrance
we589,2019-09-04 12:31:00,we589,dairy,dairy
we589,2019-09-04 12:32:00,we589,dairy,dairy
we589,2019-09-04 12:33:00,we589,dairy,dairy
we589,2019-09-04 12:34:00,we589,dairy,dairy
we589,2019-09-04 12:35:00,we589,dairy,dairy
we589,2019-09-04 12:36:00,we589,dairy,dairy
we589,2019-09-04 12:37:00,we589,dairy,dairy
we589,2019-09-04 12:38:00,we589,dairy,dairy
we589,2019-09-04 12:39:00,we589,dairy,dairy
we589,2019-09-04 12:40:00,we589,dairy,dairy
we589,2019-09-04 12:41:00,we589,dairy,dairy
we589,2019-09-04 12:42:00,we589,dairy,dairy
we589,2019-09-04 12:43:00,we589,spices,dairy
we589,2019-09-04 12:44:00,we589,spices,spices
we589,2019-09-04 12:45:00,we589,checkout,spices
we59,2019-09-04 07:33:00,we59,drinks,entrance
we59,2019-09-04 07:34:00,we59,spices,drinks
we59,2019-09-04 07:35:00,we59,spices,spices
we59,2019-09-04 07:36:00,we59,spices,spices
we59,2019-09-04 07:37:00,we59,spices,spices
we59,2019-09-04 07:38:00,we59,drinks,spices
we59,2019-09-04 07:39:00,we59,drinks,drinks
we59,2019-09-04 07:40:00,we59,drinks,drinks
we59,2019-09-04 07:41:00,we59,drinks,drinks
we59,2019-09-04 07:42:00,we59,drinks,drinks
we59,2019-09-04 07:43:00,we59,spices,drinks
we59,2019-09-04 07:44:00,we59,spices,spices
we59,2019-09-04 07:45:00,we59,spices,spices
we59,2019-09-04 07:46:00,we59,checkout,spices
we590,2019-09-04 12:31:00,we590,drinks,entrance
we590,2019-09-04 12:32:00,we590,drinks,drinks
we590,2019-09-04 12:33:00,we590,checkout,drinks
we591,2019-09-04 12:37:00,we591,fruit,entrance
we591,2019-09-04 12:38:00,we591,checkout,fruit
we592,2019-09-04 12:37:00,we592,drinks,entrance
we592,2019-09-04 12:38:00,we592,drinks,drinks
we592,2019-09-04 12:39:00,we592,drinks,drinks
we592,2019-09-04 12:40:00,we592,drinks,drinks
we592,2019-09-04 12:41:00,we592,drinks,drinks
we592,2019-09-04 12:42:00,we592,drinks,drinks
we592,2019-09-04 12:43:00,we592,drinks,drinks
we592,2019-09-04 12:44:00,we592,drinks,drinks
we592,2019-09-04 12:45:00,we592,drinks,drinks
we592,2019-09-04 12:46:00,we592,checkout,drinks
we593,2019-09-04 12:37:00,we593,fruit,entrance
we593,2019-09-04 12:38:00,we593,fruit,fruit
we593,2019-09-04 12:39:00,we593,fruit,fruit
we593,2019-09-04 12:40:00,we593,fruit,fruit
we593,2019-09-04 12:41:00,we593,drinks,fruit
we593,2019-09-04 12:42:00,we593,drinks,drinks
we593,2019-09-04 12:43:00,we593,drinks,drinks
we593,2019-09-04 12:44:00,we593,drinks,drinks
we593,2019-09-04 12:45:00,we593,fruit,drinks
we593,2019-09-04 12:46:00,we593,spices,fruit
we593,2019-09-04 12:47:00,we593,spices,spices
we593,2019-09-04 12:48:00,we593,checkout,spices
we594,2019-09-04 12:37:00,we594,fruit,entrance
we594,2019-09-04 12:38:00,we594,fruit,fruit
we594,2019-09-04 12:39:00,we594,checkout,fruit
we595,2019-09-04 12:38:00,we595,drinks,entrance
we595,2019-09-04 12:39:00,we595,drinks,drinks
we595,2019-09-04 12:40:00,we595,checkout,drinks
we596,2019-09-04 12:38:00,we596,fruit,entrance
we596,2019-09-04 12:39:00,we596,checkout,fruit
we597,2019-09-04 12:38:00,we597,fruit,entrance
we597,2019-09-04 12:39:00,we597,fruit,fruit
we597,2019-09-04 12:40:00,we597,spices,fruit
we597,2019-09-04 12:41:00,we597,spices,spices
we597,2019-09-04 12:42:00,we597,drinks,spices
we597,2019-09-04 12:43:00,we597,drinks,drinks
we597,2019-09-04 12:44:00,we597,fruit,drinks
we597,2019-09-04 12:45:00,we597,fruit,fruit
we597,2019-09-04 12:46:00,we597,fruit,fruit
we597,2019-09-04 12:47:00,we597,dairy,fruit
we597,2019-09-04 12:48:00,we597,fruit,dairy
we597,2019-09-04 12:49:00,we597,fruit,fruit
we597,2019-09-04 12:50:00,we597,spices,fruit
we597,2019-09-04 12:51:00,we597,spices,spices
we597,2019-09-04 12:52:00,we597,drinks,spices
we597,2019-09-04 12:53:00,we597,fruit,drinks
we597,2019-09-04 12:54:00,we597,fruit,fruit
we597,2019-09-04 12:55:00,we597,fruit,fruit
we597,2019-09-04 12:56:00,we597,checkout,fruit
we598,2019-09-04 12:39:00,we598,dairy,entrance
we598,2019-09-04 12:40:00,we598,dairy,dairy
we598,2019-09-04 12:41:00,we598,dairy,dairy
we598,2019-09-04 12:42:00,we598,dairy,dairy
we598,2019-09-04 12:43:00,we598,dairy,dairy
we598,2019-09-04 12:44:00,we598,dairy,dairy
we598,2019-09-04 12:45:00,we598,checkout,dairy
we599,2019-09-04 12:39:00,we599,drinks,entrance
we599,2019-09-04 12:40:00,we599,drinks,drinks
we599,2019-09-04 12:41:00,we599,drinks,drinks
we599,2019-09-04 12:42:00,we599,fruit,drinks
we599,2019-09-04 12:43:00,we599,dairy,fruit
we599,2019-09-04 12:44:00,we599,fruit,dairy
we599,2019-09-04 12:45:00,we599,fruit,fruit
we599,2019-09-04 12:46:00,we599,fruit,fruit
we599,2019-09-04 12:47:00,we599,fruit,fruit
we599,2019-09-04 12:48:00,we599,fruit,fruit
we599,2019-09-04 12:49:00,we599,checkout,fruit
we6,2019-09-04 07:00:00,we6,drinks,entrance
we6,2019-09-04 07:01:00,we6,drinks,drinks
we6,2019-09-04 07:02:00,we6,checkout,drinks
we60,2019-09-04 07:36:00,we60,fruit,entrance
we60,2019-09-04 07:37:00,we60,fruit,fruit
we60,2019-09-04 07:38:00,we60,fruit,fruit
we60,2019-09-04 07:39:00,we60,fruit,fruit
we60,2019-09-04 07:40:00,we60,fruit,fruit
we60,2019-09-04 07:41:00,we60,fruit,fruit
we60,2019-09-04 07:42:00,we60,drinks,fruit
we60,2019-09-04 07:43:00,we60,drinks,drinks
we60,2019-09-04 07:44:00,we60,spices,drinks
we60,2019-09-04 07:45:00,we60,spices,spices
we60,2019-09-04 07:46:00,we60,spices,spices
we60,2019-09-04 07:47:00,we60,spices,spices
we60,2019-09-04 07:48:00,we60,spices,spices
we60,2019-09-04 07:49:00,we60,dairy,spices
we60,2019-09-04 07:50:00,we60,dairy,dairy
we60,2019-09-04 07:51:00,we60,dairy,dairy
we60,2019-09-04 07:52:00,we60,checkout,dairy
we600,2019-09-04 12:39:00,we600,spices,entrance
we600,2019-09-04 12:40:00,we600,dairy,spices
we600,2019-09-04 12:41:00,we600,dairy,dairy
we600,2019-09-04 12:42:00,we600,dairy,dairy
we600,2019-09-04 12:43:00,we600,checkout,dairy
we601,2019-09-04 12:39:00,we601,spices,entrance
we601,2019-09-04 12:40:00,we601,spices,spices
we601,2019-09-04 12:41:00,we601,spices,spices
we601,2019-09-04 12:42:00,we601,checkout,spices
we602,2019-09-04 12:40:00,we602,fruit,entrance
we602,2019-09-04 12:41:00,we602,fruit,fruit
we602,2019-09-04 12:42:00,we602,fruit,fruit
we602,2019-09-04 12:43:00,we602,spices,fruit
we602,2019-09-04 12:44:00,we602,spices,spices
we602,2019-09-04 12:45:00,we602,checkout,spices
we603,2019-09-04 12:41:00,we603,fruit,entrance
we603,2019-09-04 12:42:00,we603,dairy,fruit
we603,2019-09-04 12:43:00,we603,checkout,dairy
we604,2019-09-04 12:41:00,we604,drinks,entrance
we604,2019-09-04 12:42:00,we604,checkout,drinks
we605,2019-09-04 12:41:00,we605,dairy,entrance
we605,2019-09-04 12:42:00,we605,dairy,dairy
we605,2019-09-04 12:43:00,we605,checkout,dairy
we606,2019-09-04 12:41:00,we606,spices,entrance
we606,2019-09-04 12:42:00,we606,drinks,spices
we606,2019-09-04 12:43:00,we606,checkout,drinks
we607,2019-09-04 12:42:00,we607,fruit,entrance
we607,2019-09-04 12:43:00,we607,checkout,fruit
we608,2019-09-04 12:43:00,we608,fruit,entrance
we608,2019-09-04 12:44:00,we608,fruit,fruit
we608,2019-09-04 12:45:00,we608,checkout,fruit
we609,2019-09-04 12:43:00,we609,fruit,entrance
we609,2019-09-04 12:44:00,we609,fruit,fruit
we609,2019-09-04 12:45:00,we609,fruit,fruit
we609,2019-09-04 12:46:00,we609,fruit,fruit
we609,2019-09-04 12:47:00,we609,fruit,fruit
we609,2019-09-04 12:48:00,we609,fruit,fruit
we609,2019-09-04 12:49:00,we609,spices,fruit
we609,2019-09-04 12:50:00,we609,fruit,spices
we609,2019-09-04 12:51:00,we609,fruit,fruit
we609,2019-09-04 12:52:00,we609,dairy,fruit
we609,2019-09-04 12:53:00,we609,dairy,dairy
we609,2019-09-04 12:54:00,we609,dairy,dairy
we609,2019-09-04 12:55:00,we609,dairy,dairy
we609,2019-09-04 12:56:00,we609,dairy,dairy
we609,2019-09-04 12:57:00,we609,checkout,dairy
we61,2019-09-04 07:36:00,we61,dairy,entrance
we61,2019-09-04 07:37:00,we61,dairy,dairy
we61,2019-09-04 07:38:00,we61,fruit,dairy
we61,2019-09-04 07:39:00,we61,fruit,fruit
we61,2019-09-04 07:40:00,we61,fruit,fruit
we61,2019-09-04 07:41:00,we61,fruit,fruit
we61,2019-09-04 07:42:00,we61,dairy,fruit
we61,2019-09-04 07:43:00,we61,dairy,dairy
we61,2019-09-04 07:44:00,we61,dairy,dairy
we61,2019-09-04 07:45:00,we61,dairy,dairy
we61,2019-09-04 07:46:00,we61,spices,dairy
we61,2019-09-04 07:47:00,we61,dairy,spices
we61,2019-09-04 07:48:00,we61,dairy,dairy
we61,2019-09-04 07:49:00,we61,checkout,dairy
we610,2019-09-04 12:47:00,we610,fruit,entrance
we610,2019-09-04 12:48:00,we610,fruit,fruit
we610,2019-09-04 12:49:00,we610,fruit,fruit
we610,2019-09-04 12:50:00,we610,checkout,fruit
we611,2019-09-04 12:48:00,we611,fruit,entrance
we611,2019-09-04 12:49:00,we611,fruit,fruit
we611,2019-09-04 12:50:00,we611,checkout,fruit
we612,2019-09-04 12:48:00,we612,dairy,entrance
we612,2019-09-04 12:49:00,we612,dairy,dairy
we612,2019-09-04 12:50:00,we612,dairy,dairy
we612,2019-09-04 12:51:00,we612,dairy,dairy
we612,2019-09-04 12:52:00,we612,dairy,dairy
we612,2019-09-04 12:53:00,we612,dairy,dairy
we612,2019-09-04 12:54:00,we612,dairy,dairy
we612,2019-09-04 12:55:00,we612,dairy,dairy
we612,2019-09-04 12:56:00,we612,dairy,dairy
we612,2019-09-04 12:57:00,we612,checkout,dairy
we613,2019-09-04 12:49:00,we613,spices,entrance
we613,2019-09-04 12:50:00,we613,checkout,spices
we614,2019-09-04 12:50:00,we614,fruit,entrance
we614,2019-09-04 12:51:00,we614,fruit,fruit
we614,2019-09-04 12:52:00,we614,spices,fruit
we614,2019-09-04 12:53:00,we614,spices,spices
we614,2019-09-04 12:54:00,we614,drinks,spices
we614,2019-09-04 12:55:00,we614,checkout,drinks
we615,2019-09-04 12:50:00,we615,fruit,entrance
we615,2019-09-04 12:51:00,we615,fruit,fruit
we615,2019-09-04 12:52:00,we615,dairy,fruit
we615,2019-09-04 12:53:00,we615,drinks,dairy
we615,2019-09-04 12:54:00,we615,drinks,drinks
we615,2019-09-04 12:55:00,we615,drinks,drinks
we615,2019-09-04 12:56:00,we615,spices,drinks
we615,2019-09-04 12:57:00,we615,fruit,spices
we615,2019-09-04 12:58:00,we615,checkout,fruit
we616,2019-09-04 12:50:00,we616,dairy,entrance
we616,2019-09-04 12:51:00,we616,dairy,dairy
we616,2019-09-04 12:52:00,we616,dairy,dairy
we616,2019-09-04 12:53:00,we616,checkout,dairy
we617,2019-09-04 12:52:00,we617,dairy,entrance
we617,2019-09-04 12:53:00,we617,dairy,dairy
we617,2019-09-04 12:54:00,we617,dairy,dairy
we617,2019-09-04 12:55:00,we617,dairy,dairy
we617,2019-09-04 12:56:00,we617,dairy,dairy
we617,2019-09-04 12:57:00,we617,fruit,dairy
we617,2019-09-04 12:58:00,we617,drinks,fruit
we617,2019-09-04 12:59:00,we617,drinks,drinks
we617,2019-09-04 13:00:00,we617,fruit,drinks
we617,2019-09-04 13:01:00,we617,fruit,fruit
we617,2019-09-04 13:02:00,we617,checkout,fruit
we618,2019-09-04 12:52:00,we618,fruit,entrance
we618,2019-09-04 12:53:00,we618,fruit,fruit
we618,2019-09-04 12:54:00,we618,fruit,fruit
we618,2019-09-04 12:55:00,we618,checkout,fruit
we619,2019-09-04 12:56:00,we619,fruit,entrance
we619,2019-09-04 12:57:00,we619,fruit,fruit
we619,2019-09-04 12:58:00,we619,checkout,fruit
we62,2019-09-04 07:36:00,we62,spices,entrance
we62,2019-09-04 07:37:00,we62,spices,spices
we62,2019-09-04 07:38:00,we62,spices,spices
we62,2019-09-04 07:39:00,we62,dairy,spices
we62,2019-09-04 07:40:00,we62,dairy,dairy
we62,2019-09-04 07:41:00,we62,drinks,dairy
we62,2019-09-04 07:42:00,we62,drinks,drinks
we62,2019-09-04 07:43:00,we62,drinks,drinks
we62,2019-09-04 07:44:00,we62,drinks,drinks
we62,2019-09-04 07:45:00,we62,checkout,drinks
we620,2019-09-04 12:56:00,we620,spices,entrance
we620,2019-09-04 12:57:00,we620,fruit,spices
we620,2019-09-04 12:58:00,we620,drinks,fruit
we620,2019-09-04 12:59:00,we620,drinks,drinks
we620,2019-09-04 13:00:00,we620,drinks,drinks
we620,2019-09-04 13:01:00,we620,drinks,drinks
we620,2019-09-04 13:02:00,we620,checkout,drinks
we621,2019-09-04 13:00:00,we621,spices,entrance
we621,2019-09-04 13:01:00,we621,drinks,spices
we621,2019-09-04 13:02:00,we621,checkout,drinks
we622,2019-09-04 13:00:00,we622,dairy,entrance
we622,2019-09-04 13:01:00,we622,dairy,dairy
we622,2019-09-04 13:02:00,we622,checkout,dairy
we623,2019-09-04 13:00:00,we623,fruit,entrance
we623,2019-09-04 13:01:00,we623,checkout,fruit
we624,2019-09-04 13:04:00,we624,spices,entrance
we624,2019-09-04 13:05:00,we624,checkout,spices
we625,2019-09-04 13:04:00,we625,fruit,entrance
we625,2019-09-04 13:05:00,we625,fruit,fruit
we625,2019-09-04 13:06:00,we625,fruit,fruit
we625,2019-09-04 13:07:00,we625,checkout,fruit
we626,2019-09-04 13:06:00,we626,dairy,entrance
we626,2019-09-04 13:07:00,we626,dairy,dairy
we626,2019-09-04 13:08:00,we626,dairy,dairy
we626,2019-09-04 13:09:00,we626,dairy,dairy
we626,2019-09-04 13:10:00,we626,dairy,dairy
we626,2019-09-04 13:11:00,we626,dairy,dairy
we626,2019-09-04 13:12:00,we626,spices,dairy
we626,2019-09-04 13:13:00,we626,spices,spices
we626,2019-09-04 13:14:00,we626,dairy,spices
we626,2019-09-04 13:15:00,we626,fruit,dairy
we626,2019-09-04 13:16:00,we626,fruit,fruit
we626,2019-09-04 13:17:00,we626,fruit,fruit
we626,2019-09-04 13:18:00,we626,fruit,fruit
we626,2019-09-04 13:19:00,we626,fruit,fruit
we626,2019-09-04 13:20:00,we626,dairy,fruit
we626,2019-09-04 13:21:00,we626,dairy,dairy
we626,2019-09-04 13:22:00,we626,spices,dairy
we626,2019-09-04 13:23:00,we626,spices,spices
we626,2019-09-04 13:24:00,we626,spices,spices
we626,2019-09-04 13:25:00,we626,spices,spices
we626,2019-09-04 13:26:00,we626,spices,spices
we626,2019-09-04 13:27:00,we626,dairy,spices
we626,2019-09-04 13:28:00,we626,dairy,dairy
we626,2019-09-04 13:29:00,we626,dairy,dairy
we626,2019-09-04 13:30:00,we626,checkout,dairy
we627,2019-09-04 13:06:00,we627,fruit,entrance
we627,2019-09-04 13:07:00,we627,fruit,fruit
we627,2019-09-04 13:08:00,we627,spices,fruit
we627,2019-09-04 13:09:00,we627,drinks,spices
we627,2019-09-04 13:10:00,we627,checkout,drinks
we628,2019-09-04 13:07:00,we628,dairy,entrance
we628,2019-09-04 13:08:00,we628,dairy,dairy
we628,2019-09-04 13:09:00,we628,dairy,dairy
we628,2019-09-04 13:10:00,we628,checkout,dairy
we629,2019-09-04 13:07:00,we629,fruit,entrance
we629,2019-09-04 13:08:00,we629,fruit,fruit
we629,2019-09-04 13:09:00,we629,fruit,fruit
we629,2019-09-04 13:10:00,we629,checkout,fruit
we63,2019-09-04 07:36:00,we63,dairy,entrance
we63,2019-09-04 07:37:00,we63,dairy,dairy
we63,2019-09-04 07:38:00,we63,dairy,dairy
we63,2019-09-04 07:39:00,we63,drinks,dairy
we63,2019-09-04 07:40:00,we63,spices,drinks
we63,2019-09-04 07:41:00,we63,drinks,spices
we63,2019-09-04 07:42:00,we63,drinks,drinks
we63,2019-09-04 07:43:00,we63,drinks,drinks
we63,2019-09-04 07:44:00,we63,drinks,drinks
we63,2019-09-04 07:45:00,we63,drinks,drinks
we63,2019-09-04 07:46:00,we63,fruit,drinks
we63,2019-09-04 07:47:00,we63,spices,fruit
we63,2019-09-04 07:48:00,we63,spices,spices
we63,2019-09-04 07:49:00,we63,dairy,spices
we63,2019-09-04 07:50:00,we63,dairy,dairy
we63,2019-09-04 07:51:00,we63,spices,dairy
we63,2019-09-04 07:52:00,we63,fruit,spices
we63,2019-09-04 07:53:00,we63,spices,fruit
we63,2019-09-04 07:54:00,we63,spices,spices
we63,2019-09-04 07:55:00,we63,fruit,spices
we63,2019-09-04 07:56:00,we63,fruit,fruit
we63,2019-09-04 07:57:00,we63,checkout,fruit
we630,2019-09-04 13:07:00,we630,drinks,entrance
we630,2019-09-04 13:08:00,we630,drinks,drinks
we630,2019-09-04 13:09:00,we630,drinks,drinks
we630,2019-09-04 13:10:00,we630,drinks,drinks
we630,2019-09-04 13:11:00,we630,drinks,drinks
we630,2019-09-04 13:12:00,we630,spices,drinks
we630,2019-09-04 13:13:00,we630,dairy,spices
we630,2019-09-04 13:14:00,we630,dairy,dairy
we630,2019-09-04 13:15:00,we630,fruit,dairy
we630,2019-09-04 13:16:00,we630,checkout,fruit
we631,2019-09-04 13:07:00,we631,drinks,entrance
we631,2019-09-04 13:08:00,we631,drinks,drinks
we631,2019-09-04 13:09:00,we631,drinks,drinks
we631,2019-09-04 13:10:00,we631,fruit,drinks
we631,2019-09-04 13:11:00,we631,drinks,fruit
we631,2019-09-04 13:12:00,we631,checkout,drinks
we632,2019-09-04 13:07:00,we632,spices,entrance
we632,2019-09-04 13:08:00,we632,checkout,spices
we633,2019-09-04 13:09:00,we633,fruit,entrance
we633,2019-09-04 13:10:00,we633,checkout,fruit
we634,2019-09-04 13:10:00,we634,drinks,entrance
we634,2019-09-04 13:11:00,we634,checkout,drinks
we635,2019-09-04 13:10:00,we635,dairy,entrance
we635,2019-09-04 13:11:00,we635,checkout,dairy
we636,2019-09-04 13:10:00,we636,dairy,entrance
we636,2019-09-04 13:11:00,we636,dairy,dairy
we636,2019-09-04 13:12:00,we636,dairy,dairy
we636,2019-09-04 13:13:00,we636,dairy,dairy
we636,2019-09-04 13:14:00,we636,dairy,dairy
we636,2019-09-04 13:15:00,we636,dairy,dairy
we636,2019-09-04 13:16:00,we636,dairy,dairy
we636,2019-09-04 13:17:00,we636,dairy,dairy
we636,2019-09-04 13:18:00,we636,checkout,dairy
we637,2019-09-04 13:10:00,we637,fruit,entrance
we637,2019-09-04 13:11:00,we637,spices,fruit
we637,2019-09-04 13:12:00,we637,checkout,spices
we638,2019-09-04 13:10:00,we638,dairy,entrance
we638,2019-09-04 13:11:00,we638,dairy,dairy
we638,2019-09-04 13:12:00,we638,drinks,dairy
we638,2019-09-04 13:13:00,we638,fruit,drinks
we638,2019-09-04 13:14:00,we638,fruit,fruit
we638,2019-09-04 13:15:00,we638,dairy,fruit
we638,2019-09-04 13:16:00,we638,dairy,dairy
we638,2019-09-04 13:17:00,we638,spices,dairy
we638,2019-09-04 13:18:00,we638,dairy,spices
we638,2019-09-04 13:19:00,we638,dairy,dairy
we638,2019-09-04 13:20:00,we638,drinks,dairy
we638,2019-09-04 13:21:00,we638,drinks,drinks
we638,2019-09-04 13:22:00,we638,drinks,drinks
we638,2019-09-04 13:23:00,we638,checkout,drinks
we639,2019-09-04 13:10:00,we639,fruit,entrance
we639,2019-09-04 13:11:00,we639,fruit,fruit
we639,2019-09-04 13:12:00,we639,dairy,fruit
we639,2019-09-04 13:13:00,we639,spices,dairy
we639,2019-09-04 13:14:00,we639,checkout,spices
we64,2019-09-04 07:37:00,we64,fruit,entrance
we64,2019-09-04 07:38:00,we64,checkout,fruit
we640,2019-09-04 13:10:00,we640,fruit,entrance
we640,2019-09-04 13:11:00,we640,dairy,fruit
we640,2019-09-04 13:12:00,we640,spices,dairy
we640,2019-09-04 13:13:00,we640,spices,spices
we640,2019-09-04 13:14:00,we640,checkout,spices
we641,2019-09-04 13:11:00,we641,fruit,entrance
we641,2019-09-04 13:12:00,we641,fruit,fruit
we641,2019-09-04 13:13:00,we641,checkout,fruit
we642,2019-09-04 13:11:00,we642,fruit,entrance
we642,2019-09-04 13:12:00,we642,checkout,fruit
we643,2019-09-04 13:11:00,we643,fruit,entrance
we643,2019-09-04 13:12:00,we643,drinks,fruit
we643,2019-09-04 13:13:00,we643,drinks,drinks
we643,2019-09-04 13:14:00,we643,drinks,drinks
we643,2019-09-04 13:15:00,we643,drinks,drinks
we643,2019-09-04 13:16:00,we643,checkout,drinks
we644,2019-09-04 13:12:00,we644,dairy,entrance
we644,2019-09-04 13:13:00,we644,dairy,dairy
we644,2019-09-04 13:14:00,we644,dairy,dairy
we644,2019-09-04 13:15:00,we644,dairy,dairy
we644,2019-09-04 13:16:00,we644,dairy,dairy
we644,2019-09-04 13:17:00,we644,dairy,dairy
we644,2019-09-04 13:18:00,we644,dairy,dairy
we644,2019-09-04 13:19:00,we644,dairy,dairy
we644,2019-09-04 13:20:00,we644,drinks,dairy
we644,2019-09-04 13:21:00,we644,drinks,drinks
we644,2019-09-04 13:22:00,we644,checkout,drinks
we645,2019-09-04 13:12:00,we645,spices,entrance
we645,2019-09-04 13:13:00,we645,spices,spices
we645,2019-09-04 13:14:00,we645,checkout,spices
we646,2019-09-04 13:13:00,we646,drinks,entrance
we646,2019-09-04 13:14:00,we646,drinks,drinks
we646,2019-09-04 13:15:00,we646,checkout,drinks
we647,2019-09-04 13:13:00,we647,fruit,entrance
we647,2019-09-04 13:14:00,we647,spices,fruit
we647,2019-09-04 13:15:00,we647,fruit,spices
we647,2019-09-04 13:16:00,we647,fruit,fruit
we647,2019-09-04 13:17:00,we647,fruit,fruit
we647,2019-09-04 13:18:00,we647,fruit,fruit
we647,2019-09-04 13:19:00,we647,fruit,fruit
we647,2019-09-04 13:20:00,we647,dairy,fruit
we647,2019-09-04 13:21:00,we647,dairy,dairy
we647,2019-09-04 13:22:00,we647,dairy,dairy
we647,2019-09-04 13:23:00,we647,dairy,dairy
we647,2019-09-04 13:24:00,we647,dairy,dairy
we647,2019-09-04 13:25:00,we647,dairy,dairy
we647,2019-09-04 13:26:00,we647,dairy,dairy
we647,2019-09-04 13:27:00,we647,dairy,dairy
we647,2019-09-04 13:28:00,we647,dairy,dairy
we647,2019-09-04 13:29:00,we647,dairy,dairy
we647,2019-09-04 13:30:00,we647,dairy,dairy
we647,2019-09-04 13:31:00,we647,checkout,dairy
we648,2019-09-04 13:14:00,we648,drinks,entrance
we648,2019-09-04 13:15:00,we648,drinks,drinks
we648,2019-09-04 13:16:00,we648,checkout,drinks
we649,2019-09-04 13:14:00,we649,dairy,entrance
we649,2019-09-04 13:15:00,we649,dairy,dairy
we649,2019-09-04 13:16:00,we649,dairy,dairy
we649,2019-09-04 13:17:00,we649,checkout,dairy
we65,2019-09-04 07:38:00,we65,spices,entrance
we65,2019-09-04 07:39:00,we65,spices,spices
we65,2019-09-04 07:40:00,we65,checkout,spices
we650,2019-09-04 13:15:00,we650,fruit,entrance
we650,2019-09-04 13:16:00,we650,checkout,fruit
we651,2019-09-04 13:16:00,we651,fruit,entrance
